Botanical Name,
Festuca paradoxa,
Festuca parishii,
Festuca picturata,
Festuca porcii,
Festuca psammophila,
Festuca pseudodalmatica,
Festuca pseudovina,
Festuca pseudovivipara,
Festuca rigescens,
Festuca rivularis,
Festuca rubra,
Festuca rupicaprina,
Festuca rupicola,
Festuca saximontana,
Festuca scabra,
Festuca scabriuscula,
Festuca sclerophylla,
Festuca sororia,
Festuca spectabilis,
Festuca stricta,
Festuca subulata,
Festuca subuliflora,
Festuca subverticillata,
Festuca tatrae,
Festuca thurberi,
Festuca valesiaca,
Festuca versuta,
Festuca villosa-vivipara,
Festuca violacea,
Festuca viridula,
Festuca viviparoidea,
Festuca washingtonica,
Festuca xanthina,
Festulolium fredericii,
Fevillea cordifolia,
Fibraurea tinctoria,
Ficus altissima,
Ficus americana,
Ficus aurea,
Ficus auriculata,
Ficus benghalensis,
Ficus benjamina,
Ficus carica,
Ficus citrifolia,
Ficus copiosa,
Ficus drupacea,
Ficus elastica,
Ficus godeffroyi,
Ficus lutea,
Ficus lyrata,
Ficus macrophylla,
Ficus microcarpa,
Ficus montana,
Ficus nota,
Ficus obtusifolia,
Ficus palmata,
Ficus prolixa,
Ficus pumila,
Ficus racemosa,
Ficus religiosa,
Ficus rubiginosa,
Ficus saffordii,
Ficus sagittata,
Ficus senfftiana,
Ficus stahlii,
Ficus superba,
Ficus sycomorus,
Ficus thonningii,
Ficus tinctoria,
Ficus trigonata,
Ficus vogelii,
Filago pyramidata,
Filago vulgaris,
Filicium decipiens,
Filifolium sibiricum,
Filipendula occidentalis,
Filipendula rubra,
Filipendula ulmaria,
Filipendula vulgaris,
Fimbristylis aestivalis,
Fimbristylis annua,
Fimbristylis autumnalis,
Fimbristylis boninensis,
Fimbristylis brevivaginata,
Fimbristylis caroliniana,
Fimbristylis castanea,
Fimbristylis complanata,
Fimbristylis cymosa,
Fimbristylis decipiens,
Fimbristylis dichotoma,
Fimbristylis ferruginea,
Fimbristylis globulosa,
Fimbristylis harrisii,
Fimbristylis hawaiiensis,
Fimbristylis inaguensis,
Fimbristylis littoralis,
Fimbristylis microcarya,
Fimbristylis nutans,
Fimbristylis palauensis,
Fimbristylis pauciflora,
Fimbristylis perpusilla,
Fimbristylis puberula,
Fimbristylis quinquangularis,
Fimbristylis schoenoides,
Fimbristylis spadicea,
Fimbristylis thermalis,
Fimbristylis tomentosa,
Fimbristylis tristachya,
Fimbristylis vahlii,
Fingerhuthia africana,
Fingerhuthia sesleriiformis,
Finlaysonia maritima,
Finschia chloroxantha,
Fioria vitifolia,
Firmiana simplex,
Fissidens adianthoides,
Fissidens allenianus,
Fissidens aphelotaxifolius,
Fissidens appalachensis,
Fissidens arcticus,
Fissidens asplenioides,
Fissidens bryoides,
Fissidens bushii,
Fissidens clebschii,
Fissidens closteri,
Fissidens dubius,
Fissidens elegans,
Fissidens exilis,
Fissidens fontanus,
Fissidens grandifrons,
Fissidens hallianus,
Fissidens hallii,
Fissidens hyalinus,
Fissidens kochii,
Fissidens limbatus,
Fissidens littlei,
Fissidens microcladus,
Fissidens milobakeri,
Fissidens neonii,
Fissidens obtusifolius,
Fissidens osmundioides,
Fissidens pallidinervis,
Fissidens papillosus,
Fissidens pauperculus,
Fissidens pellucidus,
Fissidens polypodioides,
Fissidens ravenelii,
Fissidens reesei,
Fissidens subbasilaris,
Fissidens sublimbatus,
Fissidens taxifolius,
Fissidens ventricosus,
Fissidens zollingeri,
Fitchia speciosa,
Fitzroya cupressoides,
Flacourtia indica,
Flacourtia inermis,
Flacourtia jangomas,
Flacourtia rukam,
Flagellaria indica,
Flaveria bidentis,
Flaveria brownii,
Flaveria campestris,
Flaveria chlorifolia,
Flaveria floridana,
Flaveria linearis,
Flaveria macdougalii,
Flaveria trinervia,
Flavocetraria cucullata,
Flavocetraria nivalis,
Flavoparmelia baltimorensis,
Flavoparmelia caperata,
Flavoparmelia concreta,
Flavoparmelia rutidota,
Flavopunctelia darrowi,
Flavopunctelia flaventior,
Flavopunctelia praesignis,
Flavopunctelia soredica,
Fleischmannia incarnata,
Fleischmannia microstemon,
Fleischmannia pycnocephala,
Fleischmannia sonorae,
Flemingia strobilifera,
Flickingeria comata,
Flindersia brayleyana,
Floerkea proserpinacoides,
Florestina tripteris,
Flourensia cernua,
Flourensia pringlei,
Flueggea acidoton,
Flueggea neowawraea,
Flueggea tinctoria,
Flueggea virosa,
Flyriella parryi,
Foeniculum vulgare,
Fontanesia phillyreoides,
Fontinalis antipyretica,
Fontinalis dalecarlica,
Fontinalis filiformis,
Fontinalis flaccida,
Fontinalis hypnoides,
Fontinalis langloisii,
Fontinalis macmillanii,
Fontinalis missourica,
Fontinalis neomexicana,
Fontinalis novae-angliae,
Fontinalis sphagnifolia,
Fontinalis sullivantii,
Fontinalis welchiana,
Forchhammeria brevipes,
Forchhammeria polyandra,
Forestiera acuminata,
Forestiera angustifolia,
Forestiera eggersiana,
Forestiera godfreyi,
Forestiera ligustrina,
Forestiera pubescens,
Forestiera reticulata,
Forestiera rhamnifolia,
Forestiera segregata,
Forestiera shrevei,
Forsstroemia producta,
Forsstroemia trichomitria,
Forsteronia corymbosa,
Forsythia europaea,
Forsythia intermedia,
Forsythia ovata,
Forsythia suspensa,
Forsythia viridissima,
Fortunella crassifolia,
Fortunella hindsii,
Fortunella japonica,
Fortunella margarita,
Fossombronia alaskana,
Fossombronia brasiliensis,
Fossombronia cristula,
Fossombronia foveolata,
Fossombronia hispidissima,
Fossombronia lamellata,
Fossombronia longiseta,
Fossombronia macounii,
Fossombronia texana,
Fossombronia wondraczekii,
Fossombronia zygospora,
Fothergilla gardenii,
Fothergilla major,
Fouquieria columnaris,
Fouquieria diguetii,
Fouquieria splendens,
Fragaria ananassa,
