Botanical Name,
Bryum rubens,
Bryum ruderale,
Bryum rutilans,
Bryum salinum,
Bryum schleicheri,
Bryum stirtonii,
Bryum subapiculatum,
Bryum subneodamense,
Bryum tenuisetum,
Bryum teres,
Bryum turbinatum,
Bryum uliginosum,
Bryum violaceum,
Bryum warneum,
Bryum weigelii,
Bryum wrightii,
Bucegia romanica,
Buchanania engleriana,
Buchanania latifolia,
Buchanania palawensis,
Buchenavia tetraphylla,
Buchnera americana,
Buchnera longifolia,
Buchnera obliqua,
Buchnera pusilla,
Bucida buceras,
Bucida molinetii,
Buckleya distichophylla,
Buddleja alternifolia,
Buddleja asiatica,
Buddleja davidii,
Buddleja globosa,
Buddleja lindleyana,
Buddleja madagascariensis,
Buddleja marrubiifolia,
Buddleja officinalis,
Buddleja racemosa,
Buddleja saligna,
Buddleja scordioides,
Buddleja sessiliflora,
Buddleja utahensis,
Buellia adjuncta,
Buellia aethalia,
Buellia amphidexia,
Buellia arnoldii,
Buellia badia,
Buellia bolacina,
Buellia calcariaecola,
Buellia caloosensis,
Buellia capitis-regnum,
Buellia catasema,
Buellia coccinea,
Buellia crystallifera,
Buellia curatellae,
Buellia curtisii,
Buellia dialyta,
Buellia disciformis,
Buellia dispersa,
Buellia elegans,
Buellia elizae,
Buellia epigaea,
Buellia erubescens,
Buellia fimbriata,
Buellia geophila,
Buellia griseovirens,
Buellia halonia,
Buellia immersa,
Buellia imshaugiana,
Buellia imshaugii,
Buellia insignis,
Buellia jugorum,
Buellia lacteoidea,
Buellia lauricassiae,
Buellia lecanoroides,
Buellia lepidastra,
Buellia leptocline,
Buellia mamillana,
Buellia maritima,
Buellia melanochroa,
Buellia microbola,
Buellia modesta,
Buellia nantiana,
Buellia nigra,
Buellia notabilis,
Buellia novomexicana,
Buellia ocellata,
Buellia oidalea,
Buellia pachnidisca,
Buellia papillata,
Buellia placodiomorpha,
Buellia pulverulenta,
Buellia rappii,
Buellia retrovertens,
Buellia rubifaciens,
Buellia saurina,
Buellia saxicola,
Buellia schaereri,
Buellia semitensis,
Buellia silicicola,
Buellia smaragdula,
Buellia spuria,
Buellia stellulata,
Buellia stigmaea,
Buellia stigmatea,
Buellia stillingiana,
Buellia triphragmioides,
Buellia turgescens,
Buellia uberior,
Buellia vernicoma,
Buellia vilis,
Buellia wheeleri,
Buelliella minimula,
Buelliella physciicola,
Buelliella trypethelii,
Buglossoides arvensis,
Bulbine semibarbata,
Bulbophyllum betchei,
Bulbophyllum hatusimanum,
Bulbophyllum membranaceum,
Bulbophyllum micronesiacum,
Bulbophyllum pachyrachis,
Bulbophyllum profusum,
Bulbostylis antillana,
Bulbostylis barbata,
Bulbostylis capillaris,
Bulbostylis ciliatifolia,
Bulbostylis curassavica,
Bulbostylis funckii,
Bulbostylis hirta,
Bulbostylis juncoides,
Bulbostylis pauciflora,
Bulbostylis schaffneri,
Bulbostylis stenocarpa,
Bulbostylis stenophylla,
Bulbostylis subaphylla,
Bulbostylis vestita,
Bulbostylis warei,
Bulbothrix confoederata,
Bulbothrix coronata,
Bulbothrix goebelii,
Bulbothrix isidiza,
Bulbothrix laevigatula,
Bullatina aspidota,
Bulnesia arborea,
Bulnesia sarmienti,
Bunchosia glandulifera,
Bunchosia glandulosa,
Bunchosia polystachia,
Bunias erucago,
Bunias orientalis,
Bunium bulbocastanum,
Bunodophoron melanocarpum,
Buphthalmum salicifolium,
Bupleurum americanum,
Bupleurum lancifolium,
Bupleurum odontites,
Bupleurum ranunculoides,
Bupleurum rotundifolium,
Burmannia biflora,
Burmannia capitata,
Burmannia flava,
Burmannia ledermannii,
Bursera fagaroides,
Bursera microphylla,
Bursera simaruba,
Butea monosperma,
Butia capitata,
Butomus umbellatus,
Buttonia hildebrandtii,
Buxbaumia aphylla,
Buxbaumia minakatae,
Buxbaumia piperi,
Buxbaumia viridis,
Buxus balearica,
Buxus harlandii,
Buxus laevigata,
