Botanical Name,
Carex gynandra,
Carex gynocrates,
Carex gynodynama,
Carex gynodynama × mendocinensis,
Carex haematolepis,
Carex halliana,
Carex hallii,
Carex harfordii,
Carex hartii,
Carex hassei,
Carex haydeniana,
Carex haydenii,
Carex heleonastes,
Carex helleri,
Carex helvola,
Carex hendersonii,
Carex heteroneura,
Carex heterostachya,
Carex hirsutella,
Carex hirta,
Carex hirtifolia,
Carex hirtissima,
Carex hitchcockiana,
Carex holostoma,
Carex hoodii,
Carex hookeriana,
Carex hordeistichos,
Carex hormathodes,
Carex hostiana,
Carex houghtoniana,
Carex houstonii,
Carex hyalina,
Carex hyalinolepis,
Carex hystericina,
Carex idahoa,
Carex illota,
Carex impressinervia,
Carex incurviformis,
Carex indica,
Carex infirminervia,
Carex inops,
Carex integra,
Carex interior,
Carex interrupta,
Carex intumescens,
Carex inversa,
Carex jamesii,
Carex jonesii,
Carex joorii,
Carex juniperorum,
Carex kauaiensis,
Carex kenaica,
Carex klamathensis,
Carex knieskernii,
Carex kobomugi,
Carex kraliana,
Carex krausei,
Carex kyyhkynenii,
Carex lachenalii,
Carex lacustris,
Carex laeviconica,
Carex laeviculmis,
Carex laevivaginata,
Carex langeana,
Carex lapponica,
Carex lasiocarpa,
Carex latebracteata,
Carex lativena,
Carex laxa,
Carex laxiculmis,
Carex laxiflora,
Carex leavenworthii,
Carex lemmonii,
Carex lenticularis,
Carex leporinella,
Carex leptalea,
Carex leptonervia,
Carex leptopoda,
Carex leucodonta,
Carex limosa,
Carex limosoides,
Carex limula,
Carex liparocarpos,
Carex livida,
Carex loliacea,
Carex lonchocarpa,
Carex longii,
Carex louisianica,
Carex lucorum,
Carex lugens,
Carex lupuliformis,
Carex lupulina,
Carex lurida,
Carex lutea,
Carex luzulifolia,
Carex luzulina,
Carex lyngbyei,
Carex mackenziei,
Carex macloviana,
Carex macrocephala,
Carex macrochaeta,
Carex macrostachys,
Carex magellanica,
Carex manhartii,
Carex marina,
Carex mariposana,
Carex maritima,
Carex massonii,
Carex mckittrickensis,
Carex meadii,
Carex melanocarpa,
Carex melanostachya,
Carex membranacea,
Carex mendica,
Carex mendocinensis,
Carex merritt-fernaldii,
Carex mertensii,
Carex mesochorea,
Carex meyenii,
Carex michauxiana,
Carex michelii,
Carex microchaeta,
Carex microdonta,
Carex microglochin,
Carex microptera,
Carex microrhyncha,
Carex mirata,
Carex misandra,
Carex misera,
Carex missouriensis,
Carex mitchelliana,
Carex molesta,
Carex molestiformis,
Carex montis-eeka,
Carex morrowii,
Carex muehlenbergii,
Carex multicaulis,
Carex multicostata,
Carex muricata,
Carex muriculata,
Carex muskingumensis,
Carex nardina,
Carex nebrascensis,
Carex nelsonii,
Carex neobigelowii,
Carex neofilipendula,
Carex neomiliaris,
Carex neorigida,
Carex nervina,
Carex neurophora,
Carex nigra,
Carex nigricans,
Carex nigromarginata,
Carex normalis,
Carex norvegica,
Carex nova,
Carex novae-angliae,
Carex nudata,
Carex obispoensis,
Carex obnupta,
Carex obtusata,
Carex occidentalis,
Carex oklahomensis,
Carex oligocarpa,
Carex oligosperma,
Carex olneyi,
Carex oneillii,
Carex onusta,
Carex opaca,
Carex oreocharis,
Carex orestera,
Carex ormostachya,
Carex oronensis,
Carex otrubae,
Carex ouachitana,
Carex ovalis,
Carex oxylepis,
Carex ozarkana,
Carex pachystachya,
Carex pachystylis,
Carex paeninsulae,
Carex paleacea,
Carex pallescens,
Carex paludivagans,
Carex panicea,
Carex paniculata,
Carex pannewitziana,
Carex pansa,
Carex parallela,
Carex parryana,
Carex patuensis,
Carex pauciflora,
Carex paysonis,
Carex peckii,
Carex pedunculata,
Carex pellita,
Carex pelocarpa,
Carex pendula,
Carex pensylvanica,
Carex perdentata,
Carex perglobosa,
Carex persalina,
Carex petasata,
Carex petricosa,
Carex phaeocephala,
Carex physocarpoides,
Carex picta,
Carex pieperiana,
Carex pigra,
Carex pilulifera,
Carex piperi,
Carex pityophila,
Carex planispicata,
Carex planostachys,
Carex plantaginea,
Carex platylepis,
Carex platyphylla,
Carex pluriflora,
Carex podocarpa,
Carex polymorpha,
Carex polystachya,
Carex praeceptorum,
Carex praegracilis,
Carex prairea,
Carex prasina,
Carex praticola,
Carex preslii,
Carex projecta,
Carex proposita,
Carex pseudocyperus,
Carex pseudohelvola,
Carex pulicaris,
Carex pumila,
Carex purpurifera,
Carex pyrenaica,
Carex quebecensis,
Carex quirponensis,
Carex radfordii,
Carex radiata,
Carex ramenskii,
Carex rariflora,
Carex raymondii,
Carex raynoldsii,
Carex recta,
Carex reducta,
Carex remota,
Carex reniformis,
Carex retroflexa,
Carex retrorsa,
Carex reznicekii,
