Botanical Name,
Leavenworthia exigua,
Leavenworthia stylosa,
Leavenworthia torulosa,
Leavenworthia uniflora,
Lebeckia multiflora,
Lecanactis abietina,
Lecanactis akompsa,
Lecanactis dubia,
Lecanactis salicina,
Lecanactis subattigens,
Lecania brunonis,
Lecania californica,
Lecania constricta,
Lecania cuprea,
Lecania cyathiformis,
Lecania cyrtella,
Lecania discreptans,
Lecania dubitans,
Lecania dudleyi,
Lecania erysibe,
Lecania flavescens,
Lecania fructigena,
Lecania fuscella,
Lecania groenlandica,
Lecania hassei,
Lecania naegelii,
Lecania nylanderiana,
Lecania pepegospora,
Lecania perproxima,
Lecania shastensis,
Lecania stigmatella,
Lecania subcaesia,
Lecania subdispersa,
Lecania subfuscula,
Lecania toninioides,
Lecania turicensis,
Lecanographa amylacea,
Lecanographa dimelaenoides,
Lecanographa grumulosa,
Lecanographa hypothallina,
Lecanographa subdryophila,
Lecanora acroides,
Lecanora actophila,
Lecanora alaskensis,
Lecanora albella,
Lecanora albescens,
Lecanora albula,
Lecanora aleutica,
Lecanora allophana,
Lecanora anakeestiicola,
Lecanora anoptiza,
Lecanora apochraeoides,
Lecanora applegatei,
Lecanora argentata,
Lecanora argentea,
Lecanora argopholis,
Lecanora atrosulphurea,
Lecanora behringii,
Lecanora bicincta,
Lecanora bipruinosa,
Lecanora boligera,
Lecanora brodoana,
Lecanora brouardii,
Lecanora cadubriae,
Lecanora caesiorubella,
Lecanora caesiosulphurea,
Lecanora californica,
Lecanora campestris,
Lecanora canadensis,
Lecanora carpinea,
Lecanora cateilea,
Lecanora caulophylla,
Lecanora cavicola,
Lecanora cenisia,
Lecanora chlarotera,
Lecanora chlorophaeodes,
Lecanora cinereofusca,
Lecanora circumborealis,
Lecanora cladonioides,
Lecanora collatolica,
Lecanora comoduensis,
Lecanora confusa,
Lecanora congesta,
Lecanora conizaeoides,
Lecanora contractula,
Lecanora crenulata,
Lecanora crustacea,
Lecanora cupressi,
Lecanora demissa,
Lecanora deplanans,
Lecanora discoensis,
Lecanora dispersa,
Lecanora dispersoareolata,
Lecanora elmorei,
Lecanora epanora,
Lecanora epibryon,
Lecanora expallens,
Lecanora farinaria,
Lecanora flowersiana,
Lecanora fuscescens,
Lecanora fuscidula,
Lecanora gangaleoides,
Lecanora garovaglii,
Lecanora geophila,
Lecanora glabrata,
Lecanora glaucopsina,
Lecanora granulifera,
Lecanora groenlandica,
Lecanora gyalectodes,
Lecanora hagenii,
Lecanora helicopis,
Lecanora horiza,
Lecanora hybocarpa,
Lecanora hypopta,
Lecanora hypoptoides,
Lecanora impudens,
Lecanora imshaugii,
Lecanora insignis,
Lecanora intricata,
Lecanora intumescens,
Lecanora iowensis,
Lecanora kariana,
Lecanora kofae,
Lecanora laatokkaensis,
Lecanora leprosa,
Lecanora leptacina,
Lecanora lividolutea,
Lecanora louisianae,
Lecanora luteovernalis,
Lecanora marginata,
Lecanora maxima,
Lecanora mazatzalensis,
Lecanora melaena,
Lecanora mellea,
Lecanora meridionalis,
Lecanora microbola,
Lecanora microfusca,
Lecanora miculata,
Lecanora minutella,
Lecanora monticola,
Lecanora mughicola,
Lecanora muralis,
Lecanora neoalbomarginata,
Lecanora nigromarginata,
Lecanora nordenskioeldii,
Lecanora novae-semliae,
Lecanora novomexicana,
Lecanora olivaceopallida,
Lecanora opiniconensis,
Lecanora orae-frigidae,
Lecanora oreinoides,
Lecanora orosthea,
Lecanora pacifica,
Lecanora permutata,
Lecanora perplexa,
Lecanora persimilis,
Lecanora phaedrophthalma,
Lecanora phaeophora,
Lecanora phryganitis,
Lecanora pinguis,
Lecanora piniperda,
Lecanora placidensis,
Lecanora poliophaea,
Lecanora poluninii,
Lecanora polytropa,
Lecanora populicola,
Lecanora praecrenata,
Lecanora pringlei,
Lecanora pseudistera,
Lecanora pseudomellea,
Lecanora pulicaris,
Lecanora reagens,
Lecanora rubicunda,
Lecanora rugosella,
Lecanora rupicola,
Lecanora salicicola,
Lecanora saligna,
Lecanora salina,
Lecanora sambuci,
Lecanora scotopholis,
Lecanora semitensis,
Lecanora sierrae,
Lecanora sipeana,
Lecanora sophodopsella,
Lecanora stenospora,
Lecanora straminea,
Lecanora strobilina,
Lecanora subaurea,
Lecanora subcarnea,
Lecanora subimmergens,
Lecanora subintricata,
Lecanora subrugosa,
Lecanora sulphurea,
Lecanora symmicta,
Lecanora tenera,
Lecanora texana,
Lecanora thallophila,
Lecanora thomsonii,
Lecanora torrida,
Lecanora tristiuscula,
Lecanora umbrina,
Lecanora umbrosa,
Lecanora utahensis,
Lecanora valesiaca,
Lecanora varia,
Lecanora vegae,
Lecanora viriduloflava,
Lecanora weberi,
Lecanora willeyi,
Lecanora wisconsinensis,
Lecanora xanthosora,
Lecanora xylophila,
Lecanora zosterae,
Lechea cernua,
Lechea deckertii,
Lechea divaricata,
Lechea intermedia,
Lechea lakelae,
Lechea maritima,
Lechea mensalis,
Lechea minor,
Lechea mucronata,
Lechea pulchella,
Lechea racemulosa,
Lechea san-sabeana,
Lechea sessiliflora,
Lechea stricta,
Lechea tenuifolia,
Lechea torreyi,
Lechea tripetala,
Lecidea admiscens,
Lecidea ahlesii,
Lecidea aitema,
Lecidea albofuscescens,
Lecidea alpestris,
Lecidea amabilis,
Lecidea amaurospoda,
Lecidea amniculensis,
Lecidea atmoaria,
Lecidea atrobrunnea,
Lecidea atromarginata,
Lecidea atroviridis,
Lecidea auriculata,
Lecidea baffiniana,
Lecidea brachyspora,
Lecidea brunneofusca,
Lecidea californica,
Lecidea carneoalbens,
Lecidea carnulenta,
Lecidea cascadensis,
