Botanical Name,
Lipochaeta connata,
Lipochaeta degeneri,
Lipochaeta fauriei,
Lipochaeta heterophylla,
Lipochaeta integrifolia,
Lipochaeta kamolensis,
Lipochaeta lavarum,
Lipochaeta lobata,
Lipochaeta micrantha,
Lipochaeta ovata,
Lipochaeta perdita,
Lipochaeta procumbens,
Lipochaeta remyi,
Lipochaeta rockii,
Lipochaeta subcordata,
Lipochaeta succulenta,
Lipochaeta tenuifolia,
Lipochaeta tenuis,
Lipochaeta venosa,
Lipochaeta waimeaensis,
Lippia alba,
Lippia graveolens,
Lippia micromera,
Liquidambar orientalis,
Liquidambar styraciflua,
Liriodendron chinense,
Liriodendron tulipifera,
Liriope exiliflora,
Liriope graminifolia,
Liriope muscari,
Liriope spicata,
Lisianthius laxiflorus,
Listera auriculata,
Listera australis,
Listera borealis,
Listera caurina,
Listera convallarioides,
Listera cordata,
Listera ovata,
Listera smallii,
Listera veltmanii,
Litchi chinensis,
Lithachne pauciflora,
Lithographa tesserata,
Lithophila muscoides,
Lithophragma affine,
Lithophragma bolanderi,
Lithophragma campanulatum,
Lithophragma cymbalaria,
Lithophragma glabrum,
Lithophragma heterophyllum,
Lithophragma maximum,
Lithophragma parviflorum,
Lithophragma tenellum,
Lithospermum californicum,
Lithospermum calycosum,
Lithospermum canescens,
Lithospermum caroliniense,
Lithospermum cobrense,
Lithospermum confine,
Lithospermum erythrorhizon,
Lithospermum incisum,
Lithospermum latifolium,
Lithospermum matamorense,
Lithospermum mirabile,
Lithospermum multiflorum,
Lithospermum obtusifolium,
Lithospermum officinale,
Lithospermum parksii,
Lithospermum ruderale,
Lithospermum tuberosum,
Lithospermum viride,
Lithothelium hyalosporum,
Lithothelium illotum,
Lithothelium macrosporum,
Lithothelium microsporum,
Lithothelium phaeosporum,
Lithothelium septemseptatum,
Lithrea molleoides,
Litsea aestivalis,
Litsea cubeba,
Littorella uniflora,
Livistona chinensis,
Livistona rotundifolia,
Llimoniella neglecta,
Lloydia serotina,
Lobaria hallii,
Lobaria kurokawae,
Lobaria linita,
Lobaria oregana,
Lobaria pseudopulmonaria,
Lobaria pulmonaria,
Lobaria quercizans,
Lobaria ravenelii,
Lobaria retigera,
Lobaria scrobiculata,
Lobaria tenuis,
Lobelia amoena,
Lobelia anatina,
Lobelia appendiculata,
Lobelia berlandieri,
Lobelia boykinii,
Lobelia brevifolia,
Lobelia canbyi,
Lobelia cardinalis,
Lobelia chinensis,
Lobelia cliffortiana,
Lobelia dortmanna,
Lobelia dunbarii,
Lobelia dunnii,
Lobelia elongata,
Lobelia erinus,
Lobelia feayana,
Lobelia fenestralis,
Lobelia flaccidifolia,
Lobelia floridana,
Lobelia gaudichaudii,
Lobelia glandulosa,
Lobelia gloria-montis,
Lobelia grayana,
Lobelia gruina,
Lobelia hillebrandii,
Lobelia homophylla,
Lobelia hypoleuca,
Lobelia inflata,
Lobelia kalmii,
Lobelia kauaensis,
Lobelia laxiflora,
Lobelia monostachya,
Lobelia niihauensis,
Lobelia nuttallii,
Lobelia oahuensis,
Lobelia paludosa,
Lobelia portoricensis,
Lobelia puberula,
Lobelia remyi,
Lobelia robusta,
Lobelia rogersii,
Lobelia rotundifolia,
Lobelia siphilitica,
Lobelia speciosa,
Lobelia spicata,
Lobelia villosa,
Lobelia vivaldii,
Lobelia yuccoides,
Lobivia arachnacantha,
Lobivia caespitosa,
Lobivia corbula,
Lobivia famatinensis,
Lobivia lateritia,
Lobothallia alphoplaca,
Lobothallia melanaspis,
Lobothallia praeradiosa,
Lobothallia radiosa,
Lobularia maritima,
Lodoicea maldivica,
Loeflingia squarrosa,
Loeselia glandulosa,
Loeselia greggii,
Loeselia mexicana,
Loeseliastrum depressum,
Loeseliastrum matthewsii,
Loeseliastrum schottii,
Loeseneriella macrantha,
Loeskeobryum brevirostre,
Loeskypnum badium,
Loeskypnum wickesiae,
Logfia arizonica,
Logfia arvensis,
Logfia californica,
Logfia depressa,
Logfia gallica,
Logfia minima,
Loiseleuria procumbens,
Loliolum subulatum,
Lolium canariense,
Lolium hybridum,
Lolium perenne,
Lolium persicum,
Lolium remotum,
Lolium rigidum,
Lolium temulentum,
Lomagramma cordipinna,
Lomagramma guianensis,
Lomagramma lomarioides,
Lomariopsis amydrophlebia,
Lomariopsis kunzeana,
Lomariopsis sorbifolia,
Lomatium ambiguum,
Lomatium attenuatum,
Lomatium austiniae,
Lomatium bentonitum,
Lomatium bicolor,
Lomatium bradshawii,
Lomatium brandegeei,
Lomatium brunsfeldianum,
Lomatium californicum,
Lomatium canbyi,
Lomatium caruifolium,
