Botanical Name,
Homalothecium nuttallii,
Homalothecium pinnatifidum,
Homalothecium sericeum,
Homolepis glutinosa,
Homomallium adnatum,
Homomallium incurvatum,
Homomallium mexicanum,
Homopholis proluta,
Homostegia piggotii,
Honckenya peploides,
Hookeria acutifolia,
Hookeria lucens,
Hopea micrantha,
Hordelymus europaeus,
Hordeum arizonicum,
Hordeum bogdanii,
Hordeum brachyantherum,
Hordeum brevisubulatum,
Hordeum bulbosum,
Hordeum comosum,
Hordeum depressum,
Hordeum intercedens,
Hordeum jubatum,
Hordeum marinum,
Hordeum murinum,
Hordeum parodii,
Hordeum pusillum,
Hordeum secalinum,
Hordeum spontaneum,
Hordeum vulgare,
Horkelia bolanderi,
Horkelia californica,
Horkelia clevelandii,
Horkelia congesta,
Horkelia cuneata,
Horkelia daucifolia,
Horkelia fusca,
Horkelia hendersonii,
Horkelia hispidula,
Horkelia marinensis,
Horkelia parryi,
Horkelia rydbergii,
Horkelia sericata,
Horkelia tenuiloba,
Horkelia tridentata,
Horkelia truncata,
Horkelia tularensis,
Horkelia wilderae,
Horkelia yadonii,
Horkeliella congdonis,
Horkeliella purpurascens,
Hornungia procumbens,
Horsfieldia amklaal,
Horsfieldia irya,
Horsfieldia nunu,
Horsfieldia palauensis,
Horsfieldia tuberculata,
Horsfordia alata,
Horsfordia newberryi,
Hosta lancifolia,
Hosta plantaginea,
Hosta tsushimensis,
Hosta ventricosa,
Hottonia inflata,
Houstonia acerosa,
Houstonia caerulea,
Houstonia canadensis,
Houstonia correllii,
Houstonia croftiae,
Houstonia humifusa,
Houstonia longifolia,
Houstonia micrantha,
Houstonia ouachitana,
Houstonia parviflora,
Houstonia procumbens,
Houstonia purpurea,
Houstonia pusilla,
Houstonia rosea,
Houstonia rubra,
Houstonia serpyllifolia,
Houstonia subviscosa,
Houstonia wrightii,
Houttuynia cordata,
Hovenia dulcis,
Howeia belmoreana,
Howeia forsteriana,
Howellanthus dalesianus,
Howellia aquatilis,
Howelliella ovata,
Hoya carnosa,
Hudsonia ericoides,
Hudsonia montana,
Hudsonia tomentosa,
Hulsea algida,
Hulsea brevifolia,
Hulsea californica,
Hulsea heterochroma,
Hulsea mexicana,
Hulsea nana,
Hulsea vestita,
Hulteniella integrifolia,
Humulus japonicus,
Humulus lupulus,
Hunnemannia fumariifolia,
Hunzikeria texana,
Huperzia acerosa,
Huperzia appalachiana,
Huperzia aqualupiana,
Huperzia bartleyi,
Huperzia buttersii,
Huperzia carlquistii,
Huperzia chinensis,
Huperzia dichotoma,
Huperzia erosa,
Huperzia erubescens,
Huperzia filiformis,
Huperzia funiformis,
Huperzia gillettii,
Huperzia haleakalae,
Huperzia josephbeitelii,
Huperzia koolauensis,
Huperzia linifolia,
Huperzia lucidula,
Huperzia mannii,
Huperzia medeirosii,
Huperzia miyoshiana,
Huperzia nutans,
Huperzia occidentalis,
Huperzia phlegmaria,
Huperzia phyllantha,
Huperzia polytrichoides,
Huperzia porophila,
Huperzia reflexa,
Huperzia selago,
Huperzia serrata,
Huperzia sintenisii,
Huperzia somae,
Huperzia squarrosa,
Huperzia stemmermanniae,
