Botanical Name,
Claytonia rosea,
Claytonia rubra,
Claytonia sarmentosa,
Claytonia saxosa,
Claytonia scammaniana,
Claytonia sibirica,
Claytonia tuberosa,
Claytonia umbellata,
Claytonia virginica,
Claytonia washingtoniana,
Cleidion sessile,
Cleisostoma porrigens,
Cleistachne sorghoides,
Cleistanthus carolinianus,
Cleistanthus insularis,
Cleistes bifaria,
Cleistes divaricata,
Cleistocactus icosagonus,
Cleistogenes squarrosa,
Clematis addisonii,
Clematis albicoma,
Clematis apiifolia,
Clematis armandii,
Clematis baldwinii,
Clematis bigelovii,
Clematis brachiata,
Clematis campaniflora,
Clematis catesbyana,
Clematis cirrhosa,
Clematis coactilis,
Clematis columbiana,
Clematis crispa,
Clematis dioica,
Clematis drummondii,
Clematis flammula,
Clematis florida,
Clematis fremontii,
Clematis fusca,
Clematis glaucophylla,
Clematis henryi,
Clematis heracleifolia,
Clematis hirsuta,
Clematis hirsutissima,
Clematis integrifolia,
Clematis jackmanii,
Clematis koreana,
Clematis lasiantha,
Clematis ligusticifolia,
Clematis macropetala,
Clematis microphylla,
Clematis montana,
Clematis morefieldii,
Clematis occidentalis,
Clematis ochroleuca,
Clematis orientalis,
Clematis palmeri,
Clematis pauciflora,
Clematis pitcheri,
Clematis recta,
Clematis reticulata,
Clematis smilacifolia,
Clematis socialis,
Clematis songarica,
Clematis tangutica,
Clematis terniflora,
Clematis texensis,
Clematis versicolor,
Clematis vinacea,
Clematis viorna,
Clematis virginiana,
Clematis vitalba,
Clematis viticaulis,
Clematis viticella,
Clematis welwitschii,
Cleome aculeata,
Cleome diffusa,
Cleome gynandra,
Cleome hassleriana,
Cleome hirta,
Cleome iberica,
Cleome isomeris,
Cleome lutea,
Cleome multicaulis,
Cleome ornithopodioides,
Cleome platycarpa,
Cleome rutidosperma,
Cleome serrata,
Cleome serrulata,
Cleome sparsifolia,
Cleome speciosa,
Cleome spinosa,
Cleome stenophylla,
Cleome viscosa,
Cleomella angustifolia,
Cleomella brevipes,
Cleomella hillmanii,
Cleomella longipes,
Cleomella macbrideana,
Cleomella obtusifolia,
Cleomella palmeriana,
Cleomella parviflora,
Cleomella plocasperma,
Clermontia arborescens,
Clermontia calophylla,
Clermontia carinifera,
Clermontia clermontioides,
Clermontia drepanomorpha,
Clermontia fauriei,
Clermontia fulva,
Clermontia grandiflora,
Clermontia hawaiiensis,
Clermontia kakeana,
Clermontia kohalae,
Clermontia leptoclada,
Clermontia lindseyana,
Clermontia micrantha,
Clermontia montis-loa,
Clermontia multiflora,
Clermontia oblongifolia,
Clermontia pallida,
Clermontia parviflora,
Clermontia peleana,
Clermontia persicifolia,
Clermontia pyrularia,
Clermontia samuelii,
Clermontia tuberculata,
Clermontia waimeae,
Clerodendrum aculeatum,
Clerodendrum buchananii,
Clerodendrum bungei,
Clerodendrum chinense,
Clerodendrum glabrum,
Clerodendrum indicum,
Clerodendrum inerme,
Clerodendrum japonicum,
Clerodendrum kaempferi,
Clerodendrum lindleyi,
Clerodendrum macrostegium,
Clerodendrum paniculatum,
Clerodendrum quadriloculare,
Clerodendrum speciosissimum,
Clerodendrum speciosum,
Clerodendrum thompsoniae,
Clerodendrum thomsoniae,
Clerodendrum trichotomum,
Clerodendrum umbellatum,
Clerodendrum wallichii,
Clethra acuminata,
Clethra alnifolia,
Cleyera albopunctata,
Cleyera japonica,
Clianthus puniceus,
Clibadium erosum,
Clibadium surinamense,
Clidemia angustilamina,
Clidemia cymosa,
Clidemia hirta,
Clidemia strigillosa,
Cliftonia monophylla,
Climacium americanum,
Climacium dendroides,
Climacium kindbergii,
Clinopodium arkansanum,
Clinopodium ascendens,
Clinopodium ashei,
Clinopodium brownei,
Clinopodium chandleri,
Clinopodium coccineum,
Clinopodium dentatum,
Clinopodium douglasii,
Clinopodium georgianum,
Clinopodium glabellum,
Clinopodium gracile,
Clinopodium mimuloides,
Clinopodium vulgare,
Clintonia andrewsiana,
Clintonia borealis,
Clintonia umbellulata,
Clintonia uniflora,
Cliostomum corrugatum,
Cliostomum griffithii,
Cliostomum leprosum,
Cliostomum vitellinum,
Clitoria fairchildiana,
Clitoria falcata,
Clitoria fragrans,
Clitoria guianensis,
Clitoria laurifolia,
Clitoria mariana,
Clitoria ternatea,
Clivia minata,
Clusia clusioides,
Clusia flava,
Clusia gundlachii,
Clusia minor,
Clusia rosea,
Clypeococcum grossum,
Clypeococcum hypocenomycis,
Cnemidaria horrida,
Cnemidaria sessilifolia,
Cneoridium dumosum,
Cnicus benedictus,
Cnidium cnidiifolium,
Cnidium monnieri,
Cnidoscolus aconitifolius,
Cnidoscolus angustidens,
Cnidoscolus chayamansa,
Cnidoscolus texanus,
Cnidoscolus urens,
Coccinia grandis,
Coccocarpia domingensis,
