Botanical Name,
Gentianella auriculata,
Gentianella microcalyx,
Gentianella propinqua,
Gentianella quinquefolia,
Gentianella tenella,
Gentianella tortuosa,
Gentianella wislizeni,
Gentianella wrightii,
Gentianopsis barbellata,
Gentianopsis crinita,
Gentianopsis detonsa,
Gentianopsis holopetala,
Gentianopsis macounii,
Gentianopsis macrantha,
Gentianopsis simplex,
Gentianopsis thermalis,
Gentianopsis virgata,
Geocalyx graveolens,
Geocarpon minimum,
Geocaulon lividum,
Geodorum densiflorum,
Geoffroea decorticans,
Geophila repens,
Geothallus tuberosus,
Geraea canescens,
Geraea viscida,
Geranium arboreum,
Geranium atropurpureum,
Geranium bicknellii,
Geranium caespitosum,
Geranium californicum,
Geranium carolinianum,
Geranium columbinum,
Geranium cuneatum,
Geranium dissectum,
Geranium divaricatum,
Geranium erianthum,
Geranium hanaense,
Geranium hillebrandii,
Geranium homeanum,
Geranium ibericum,
Geranium kauaiense,
Geranium lentum,
Geranium lucidum,
Geranium maculatum,
Geranium maderense,
Geranium molle,
Geranium multiflorum,
Geranium nepalense,
Geranium oreganum,
Geranium palmatum,
Geranium potentilloides,
Geranium pratense,
Geranium pusillum,
Geranium pyrenaicum,
Geranium retrorsum,
Geranium richardsonii,
Geranium robertianum,
Geranium rotundifolium,
Geranium sanguineum,
Geranium sibiricum,
Geranium solanderi,
Geranium sylvaticum,
Geranium texanum,
Geranium thunbergii,
Geranium traversii,
Geranium versicolor,
Geranium viscosissimum,
Geranium wislizeni,
Geranium yeoi,
Gerbera jamesonii,
Gesneria citrina,
Gesneria cuneifolia,
Gesneria pauciflora,
Gesneria pedunculosa,
Gesneria reticulata,
Gesneria viridiflora,
Geum aleppicum,
Geum aurantiacum,
Geum calthifolium,
Geum canadense,
Geum catlingii,
Geum geniculatum,
Geum glaciale,
Geum laciniatum,
Geum macneillii,
Geum macranthum,
Geum macrophyllum,
Geum peckii,
Geum pentapetalum,
Geum pulchrum,
Geum radiatum,
Geum rivale,
Geum rossii,
Geum triflorum,
Geum urbanum,
Geum vernum,
Geum virginianum,
Gibasis geniculata,
Gibasis pellucida,
Gigantochloa apus,
Gigantochloa verticillata,
Gilia achilleifolia,
Gilia aliquanta,
Gilia angelensis,
Gilia austrooccidentalis,
Gilia brecciarum,
Gilia cana,
Gilia capitata,
Gilia clivorum,
Gilia clokeyi,
Gilia diegensis,
Gilia flavocincta,
Gilia inconspicua,
Gilia interior,
Gilia latiflora,
Gilia leptantha,
Gilia malior,
Gilia mexicana,
Gilia millefoliata,
Gilia minor,
Gilia modocensis,
Gilia nevinii,
Gilia ochroleuca,
Gilia ophthalmoides,
Gilia salticola,
Gilia scopulorum,
Gilia sinuata,
Gilia stellata,
Gilia stewartii,
Gilia tenuiflora,
Gilia transmontana,
Gilia tricolor,
Gilia tweedyi,
Gilia yorkii,
Giliastrum acerosum,
Giliastrum incisum,
Giliastrum insigne,
Giliastrum ludens,
Giliastrum rigidulum,
Gillenia stipulata,
Gillenia trifoliata,
Gilmania luteola,
Ginkgo biloba,
Ginoria rohrii,
Gironniera celtidifolia,
Gisekia pharnacioides,
Githopsis diffusa,
Githopsis pulchella,
Githopsis specularioides,
Githopsis tenella,
Gladiolus colvillei,
Gladiolus communis,
Gladiolus dalenii,
Gladiolus gandavensis,
Gladiolus italicus,
Gladiolus lemoinei,
Gladiolus murielae,
Gladiolus papilio,
Gladiolus primulinus,
Gladiolus tristis,
Gladiolus ukambanensis,
Glandularia bipinnatifida,
Glandularia canadensis,
Glandularia chiricahensis,
Glandularia delticola,
Glandularia elegans,
Glandularia gooddingii,
Glandularia hispida,
Glandularia hybrida,
Glandularia incisa,
Glandularia maritima,
Glandularia peruviana,
Glandularia polyantha,
Glandularia pulchella,
Glandularia pumila,
Glandularia quandrangulata,
Glandularia tampensis,
Glandularia tenera,
Glandularia tumidula,
Glandulicactus uncinatus,
Glaucium corniculatum,
Glaucium flavum,
Glaucocarpum suffrutescens,
Glaux maritima,
Glebionis carinatum,
Glebionis coronarium,
Glebionis segetum,
Glechoma hederacea,
Gleditsia aquatica,
Gleditsia japonica,
Gleditsia sinensis,
Gleditsia texana,
Gleditsia triacanthos,
Glehnia littoralis,
Gleichenia furcata,
Gleichenia glauca,
Gleichenia linearis,
Glinus lotoides,
Glinus radiatus,
Gliricidia sepium,
Globba marantina,
Globulinella globifera,
Glochidion kanehirae,
Glochidion littorale,
Glochidion macrosepalum,
Glochidion marianum,
Glochidion palauense,
Glochidion ponapense,
Glochidion puberum,
Gloriosa superba,
Glossocardia bidens,
Glossogyne tenuifolia,
Glossopetalon clokeyi,
Glossopetalon pungens,
Glossopetalon spinescens,
Glossopetalon texense,
Glossostigma cleistanthum,
Glossostigma diandrum,
Gloxinia perennis,
Gluta renghas,
Glyceria acutiflora,
Glyceria arkansana,
Glyceria borealis,
Glyceria canadensis,
Glyceria declinata,
Glyceria fluitans,
Glyceria gatineauensis,
Glyceria grandis,
Glyceria laxa,
Glyceria leptostachya,
Glyceria maxima,
Glyceria melicaria,
Glyceria nubigena,
Glyceria obtusa,
Glyceria occidentalis,
Glyceria pulchella,
Glyceria septentrionalis,
Glyceria striata,
Glycine clandestina,
Glycine falcata,
Glycine max,
Glycine tabacina,
Glycine tomentella,
Glycosmis parviflora,
Glycyrrhiza echinata,
Glycyrrhiza glabra,
Glycyrrhiza lepidota,
Glyphis cicatricosa,
Glypholecia scabra,
