Botanical Name,
Atriplex fruticulosa,
Atriplex gardneri,
Atriplex garrettii,
Atriplex glabriuscula,
Atriplex glauca,
Atriplex gmelinii,
Atriplex graciliflora,
Atriplex griffithsii,
Atriplex halimus,
Atriplex hillmanii,
Atriplex holocarpa,
Atriplex hortensis,
Atriplex hymenelytra,
Atriplex inflata,
Atriplex joaquinana,
Atriplex klebergorum,
Atriplex laciniata,
Atriplex lampa,
Atriplex lentiformis,
Atriplex leptocarpa,
Atriplex leucoclada,
Atriplex leucophylla,
Atriplex lindleyi,
Atriplex littoralis,
Atriplex longitrichoma,
Atriplex malvana,
Atriplex matamorensis,
Atriplex maximowicziana,
Atriplex micrantha,
Atriplex minuscula,
Atriplex minuticarpa,
Atriplex muelleri,
Atriplex muricata,
Atriplex navajoensis,
Atriplex neomexicana,
Atriplex nudicaulis,
Atriplex nummularia,
Atriplex nuttallii,
Atriplex oblongifolia,
Atriplex obovata,
Atriplex odontoptera,
Atriplex pachypoda,
Atriplex pacifica,
Atriplex paludosa,
Atriplex parishii,
Atriplex parryi,
Atriplex patula,
Atriplex persistens,
Atriplex phyllostegia,
Atriplex polycarpa,
Atriplex powellii,
Atriplex prostrata,
Atriplex pseudocampanulata,
Atriplex pusilla,
Atriplex repanda,
Atriplex rhagodioides,
Atriplex robusta,
Atriplex rosea,
Atriplex saccaria,
Atriplex semibaccata,
Atriplex serenana,
Atriplex sibirica,
Atriplex spinifera,
Atriplex spongiosa,
Atriplex stipitata,
Atriplex suberecta,
Atriplex subspicata,
Atriplex subtilis,
Atriplex tatarica,
Atriplex tenuissima,
Atriplex texana,
Atriplex torreyi,
Atriplex tridentata,
Atriplex truncata,
Atriplex tularensis,
Atriplex undulata,
Atriplex vallicola,
Atriplex verrucifera,
Atriplex vesicaria,
Atriplex wardii,
Atriplex watsonii,
Atriplex welshii,
Atriplex wolfii,
Atriplex wrightii,
Atropa bella-donna,
Attalea funifera,
Atuna racemosa,
Aubrieta deltoidea,
Aucuba japonica,
Auerodendron pauciflorum,
Aulacomnium acuminatum,
Aulacomnium androgynum,
Aulacomnium heterostichum,
Aulacomnium palustre,
Aulacomnium turgidum,
Aulaxina microphana,
Aulaxina quadrangula,
Aureolaria flava,
Aureolaria grandiflora,
Aureolaria laevigata,
Aureolaria patula,
Aureolaria pectinata,
Aureolaria pedicularia,
Aureolaria virginica,
Aurinia petraea,
Aurinia saxatilis,
Austrocedrus chilensis,
Austrostipa scabra,
Avellinia michelii,
Avena abyssinica,
Avena barbata,
Avena brevis,
Avena fatua,
Avena hybrida,
Avena maroccana,
Avena nuda,
Avena occidentalis,
Avena sativa,
Avena sterilis,
Avena strigosa,
Avenula hookeri,
Avenula pubescens,
Averrhoa bilimbi,
Averrhoa carambola,
Avicennia africana,
Avicennia germinans,
Avicennia marina,
Axonopus aureus,
Axonopus compressus,
Axonopus fissifolius,
Axonopus furcatus,
Axonopus micay,
Axonopus purpusii,
Axonopus scoparius,
Axonopus siccus,
Axonopus suffultus,
Axyris amaranthoides,
Ayenia ardua,
Ayenia compacta,
Ayenia euphrasiifolia,
Ayenia filiformis,
Ayenia glabra,
Ayenia insulicola,
Ayenia limitaris,
Ayenia microphylla,
Ayenia pilosa,
Azadirachta indica,
Azolla caroliniana,
Azolla filiculoides,
Azolla microphylla,
Azolla pinnata,
Baccaurea motleyana,
Baccaurea racemosa,
Baccaurea ramiflora,
Baccharis angustifolia,
Baccharis bigelovii,
Baccharis brachyphylla,
Baccharis concava,
Baccharis dioica,
Baccharis douglasii,
Baccharis emoryi,
Baccharis glomeruliflora,
Baccharis halimifolia,
Baccharis havardii,
Baccharis malibuensis,
Baccharis myrsinites,
Baccharis neglecta,
Baccharis pilularis,
Baccharis plummerae,
Baccharis pteronioides,
Baccharis salicifolia,
Baccharis salicina,
Baccharis sarothroides,
Baccharis sergiloides,
Baccharis texana,
Baccharis thesioides,
Baccharis vanessae,
Baccharis wrightii,
Bachmanniomyces uncialicola,
Bacidia absistens,
Bacidia aggregatula,
Bacidia arceutina,
Bacidia artyta,
Bacidia auerswaldii,
Bacidia augustinii,
Bacidia bagliettoana,
Bacidia beckhausii,
Bacidia biatorina,
Bacidia brouardii,
Bacidia campalea,
Bacidia circumspecta,
Bacidia diffracta,
Bacidia friesiana,
Bacidia granosa,
Bacidia helicospora,
Bacidia herbarum,
Bacidia heterochroa,
Bacidia hostheleoides,
Bacidia igniarii,
Bacidia illudens,
Bacidia insularis,
Bacidia ioessa,
Bacidia jacobi,
Bacidia kingmanii,
Bacidia laurocerasi,
Bacidia lobarica,
Bacidia medialis,
Bacidia microcarpa,
Bacidia mutabilis,
Bacidia nivalis,
Bacidia pallens,
Bacidia pammellii,
Bacidia polychroa,
Bacidia ravenelii,
Bacidia reagens,
Bacidia rosella,
Bacidia rubella,
Bacidia rubidofusca,
Bacidia russeola,
Bacidia sabuletorum,
Bacidia salmonea,
Bacidia saxicola,
Bacidia schweinitzii,
Bacidia scopulicola,
Bacidia siberiensis,
Bacidia subgranulosa,
Bacidia subincompta,
Bacidia suffusa,
Bacidia trachona,
Bacidia vermifera,
Bacidina aenea,
Bacidina apiahica,
Bacidina arnoldiana,
Bacidina assulata,
Bacidina californica,
Bacidina chloroticula,
Bacidina crystallifera,
Bacidina egenula,
Bacidina egenuloidea,
Bacidina inundata,
Bacidina phacodes,
Bacidina ramea,
Bacidina squamellosa,
Bacidina varia,
Bacopa caroliniana,
Bacopa egensis,
Bacopa eisenii,
Bacopa innominata,
Bacopa monnieri,
Bacopa procumbens,
