Botanical Name,
Lepidium hirtum,
Lepidium huberi,
Lepidium hyssopifolium,
Lepidium integrifolium,
Lepidium jaredii,
Lepidium lasiocarpum,
Lepidium latifolium,
Lepidium latipes,
Lepidium meyenii,
Lepidium montanum,
Lepidium nanum,
Lepidium nitidum,
Lepidium oblongum,
Lepidium orbiculare,
Lepidium ostleri,
Lepidium oxycarpum,
Lepidium papilliferum,
Lepidium paysonii,
Lepidium perfoliatum,
Lepidium pinnatifidum,
Lepidium pinnatisectum,
Lepidium ramosissimum,
Lepidium remyi,
Lepidium ruderale,
Lepidium sativum,
Lepidium schinzii,
Lepidium serra,
Lepidium sordidum,
Lepidium strictum,
Lepidium thurberi,
Lepidium virginicum,
Lepidopilum polytrichoides,
Lepidospartum burgessii,
Lepidospartum latisquamum,
Lepidospartum squamatum,
Lepidozia filamentosa,
Lepidozia reptans,
Lepidozia sandvicensis,
Lepinia ponapensis,
Lepiniopsis trilocularis,
Lepironia articulata,
Lepisorus mucronatus,
Lepisorus thunbergianus,
Lepraria borealis,
Lepraria cacuminum,
Lepraria caesioalba,
Lepraria crassissima,
Lepraria eburnea,
Lepraria frigida,
Lepraria incana,
Lepraria lesdainii,
Lepraria lobificans,
Lepraria neglecta,
Lepraria nivalis,
Lepraria rigidula,
Lepraria santamonicae,
Leprocaulon albicans,
Leprocaulon arbuscula,
Leprocaulon gracilescens,
Leprocaulon microscopicum,
Leprocaulon subalbicans,
Leproloma diffusum,
Leproloma membranaceum,
Leproloma vouauxii,
Leptarrhena pyrolifolia,
Leptobryum pyriforme,
Leptocereus grantianus,
Leptocereus quadricostatus,
Leptochidium albociliatum,
Leptochloa chinensis,
Leptochloa chloridiformis,
Leptochloa decipiens,
Leptochloa digitata,
Leptochloa divaricatissima,
Leptochloa dubia,
Leptochloa fusca,
Leptochloa nealleyi,
Leptochloa obtusiflora,
Leptochloa panicea,
Leptochloa panicoides,
Leptochloa scabra,
Leptochloa virgata,
Leptochloa viscida,
Leptochloopsis virgata,
Leptocoryphium lanatum,
Leptodactylon californicum,
Leptodictyum humile,
Leptodictyum riparium,
Leptodon smithii,
Leptodontium excelsum,
Leptodontium flexifolium,
Leptogium adpressum,
Leptogium appalachense,
Leptogium arcticum,
Leptogium arsenei,
Leptogium austroamericanum,
Leptogium azureum,
Leptogium brebissonii,
Leptogium burgessii,
Leptogium burnetiae,
Leptogium byssinum,
Leptogium californicum,
Leptogium chloromelum,
Leptogium contortum,
Leptogium corniculatum,
Leptogium corticola,
Leptogium crenatulum,
Leptogium cyanescens,
Leptogium dactylinum,
Leptogium denticulatum,
Leptogium digitatum,
Leptogium erectum,
Leptogium floridanum,
Leptogium furfuraceum,
Leptogium fusisporum,
Leptogium gelatinosum,
Leptogium hirsutum,
Leptogium hypotrachynum,
Leptogium imbricatum,
Leptogium intermedium,
Leptogium isidiosellum,
Leptogium juniperinum,
Leptogium laceroides,
Leptogium lichenoides,
Leptogium marginellum,
Leptogium microstictum,
Leptogium milligranum,
Leptogium parculum,
Leptogium phyllocarpum,
Leptogium platynum,
Leptogium plicatile,
Leptogium polycarpum,
Leptogium rivale,
Leptogium rivulare,
Leptogium rugosum,
Leptogium saturninum,
Leptogium schraderi,
Leptogium sessile,
Leptogium stipitatum,
Leptogium subaridum,
Leptogium subtile,
Leptogium tenuissimum,
Leptogium teretiusculum,
Leptohymenium sharpii,
Leptolejeunea elliptica,
Leptopterigynandrum austro-alpinum,
Leptorhaphis atomaria,
Leptorhaphis contorta,
Leptorhaphis epidermidis,
Leptorhaphis lucida,
Leptorhaphis parmeca,
Leptoscyphus cuneifolius,
Leptosiphon acicularis,
Leptosiphon ambiguus,
Leptosiphon androsaceus,
Leptosiphon aureus,
Leptosiphon bicolor,
Leptosiphon bolanderi,
Leptosiphon breviculus,
Leptosiphon ciliatus,
Leptosiphon filipes,
Leptosiphon floribundum,
Leptosiphon grandiflorus,
Leptosiphon harknessii,
Leptosiphon jepsonii,
Leptosiphon latisectus,
Leptosiphon lemmonii,
Leptosiphon liniflorus,
Leptosiphon minimus,
Leptosiphon montanus,
Leptosiphon nudatus,
Leptosiphon nuttallii,
Leptosiphon oblanceolatus,
Leptosiphon pachyphyllus,
Leptosiphon parviflorus,
Leptosiphon pygmaeus,
Leptosiphon rattanii,
Leptosiphon rosaceus,
Leptosiphon septentrionalis,
Leptosiphon serrulatus,
Leptospermum brachyandrum,
Leptospermum coriaceum,
Leptospermum erubescens,
Leptospermum glabrescens,
Leptospermum juniperinum,
Leptospermum laevigatum,
Leptospermum liversidgei,
Leptospermum macrocarpum,
Leptospermum morrisonii,
Leptospermum myrsinoides,
Leptospermum obovatum,
Leptospermum petersonii,
Leptospermum polygalifolim,
Leptospermum rotundifolium,
Leptospermum scoparium,
Leptospermum squarrosum,
Leptospermum trinervium,
Lepturus filiformis,
Lepturus repens,
Lepuropetalon spathulatum,
Lepyrodiclis holosteoides,
Lescuraea arizonae,
Lescuraea saxicola,
Leskea angustata,
Leskea australis,
Leskea gracilescens,
Leskea obscura,
Leskea polycarpa,
Leskeella nervosa,
Lespedeza acuticarpa,
Lespedeza angustifolia,
Lespedeza angustifolioides,
Lespedeza bicolor,
Lespedeza brittonii,
Lespedeza capitata,
Lespedeza cuneata,
Lespedeza cyrtobotrya,
Lespedeza daurica,
Lespedeza divaricata,
Lespedeza formosa,
Lespedeza frutescens,
Lespedeza hirta,
Lespedeza intermixta,
Lespedeza japonica,
Lespedeza juncea,
Lespedeza leptostachya,
Lespedeza longifolia,
Lespedeza manniana,
Lespedeza maximowiczii,
Lespedeza neglecta,
Lespedeza nuttallii,
Lespedeza oblongifolia,
Lespedeza patentibicolor,
Lespedeza pilosa,
Lespedeza potaninii,
Lespedeza procumbens,
Lespedeza repens,
Lespedeza simulata,
Lespedeza stuevei,
Lespedeza texana,
Lespedeza thunbergii,
Lespedeza tomentosa,
Lespedeza violacea,
Lespedeza virgata,
Lespedeza virginica,
Lesquerella alpina,
Lesquerella angustifolia,
Lesquerella arctica,
Lesquerella arenosa,
Lesquerella argentea,
