Botanical Name,
Codariocalyx gyroides,
Codariocalyx motorius,
Codiaeum variegatum,
Codonopsis pilosula,
Coelogyne guamensis,
Coelorachis cylindrica,
Coelorachis rottboellioides,
Coelorachis rugosa,
Coelorachis tessellata,
Coelorachis tuberculosa,
Coenogonium disjunctum,
Coenogonium implexum,
Coenogonium interplexum,
Coenogonium interpositum,
Coenogonium linkii,
Coenogonium missouriense,
Coenogonium moniliforme,
Coffea arabica,
Coffea benghalensis,
Coffea canephora,
Coffea congensis,
Coffea liberica,
Coffea stenophylla,
Coincya monensis,
Coix lacryma-jobi,
Cojoba arborea,
Cojoba graciliflora,
Cola acuminata,
Cola anomala,
Cola nitida,
Cola pachycarpa,
Cola verticillata,
Colchicum autumnale,
Colchicum speciosum,
Coleanthus subtilis,
Coleogyne ramosissima,
Coleus barbatus,
Collema auriforme,
Collema bachmanianum,
Collema callibotrys,
Collema callopismum,
Collema ceraniscum,
Collema coccophorum,
Collema conglomeratum,
Collema crispum,
Collema cristatum,
Collema curtisporum,
Collema dichotomum,
Collema fasciculare,
Collema fecundum,
Collema flaccidum,
Collema fragrans,
Collema furfuraceum,
Collema fuscovirens,
Collema glebulentum,
Collema kauaiense,
Collema leptaleum,
Collema limosum,
Collema multipartitum,
Collema nigrescens,
Collema occultatum,
Collema polycarpon,
Collema pulchellum,
Collema pustulatum,
Collema ryssoleum,
Collema subflaccidum,
Collema subnigrescens,
Collema subparvum,
Collema tenax,
Collema texanum,
Collema thamnodes,
Collema undulatum,
Colletia spinosissima,
Collinsia bartsiifolia,
Collinsia callosa,
Collinsia childii,
Collinsia concolor,
Collinsia corymbosa,
Collinsia grandiflora,
Collinsia greenei,
Collinsia heterophylla,
Collinsia linearis,
Collinsia multicolor,
Collinsia parryi,
Collinsia parviflora,
Collinsia parvula,
Collinsia rattanii,
Collinsia sparsiflora,
Collinsia tinctoria,
Collinsia torreyi,
Collinsia verna,
Collinsia violacea,
Collinsonia canadensis,
Collinsonia serotina,
Collinsonia tuberosa,
Collinsonia verticillata,
Collomia debilis,
Collomia diversifolia,
Collomia grandiflora,
Collomia heterophylla,
Collomia larsenii,
Collomia linearis,
Collomia macrocalyx,
Collomia mazama,
Collomia rawsoniana,
Collomia renacta,
Collomia tenella,
Collomia tinctoria,
Collomia tracyi,
Colocasia esculenta,
Cologania angustifolia,
Cologania obovata,
Cologania pallida,
Cologania pulchella,
Cololejeunea biddlecomiae,
Cololejeunea cardiocarpa,
Cololejeunea contractiloba,
Cololejeunea macounii,
Cololejeunea minutissima,
Cololejeunea ornata,
Cololejeunea setiloba,
Cololejeunea subcristata,
Colona scabra,
Colophospermum mopane,
Colubrina arborescens,
Colubrina asiatica,
Colubrina californica,
Colubrina cubensis,
Colubrina elliptica,
Colubrina glandulosa,
Colubrina greggii,
Colubrina oppositifolia,
Colubrina stricta,
Colubrina texensis,
Colubrina verrucosa,
Columbia burreti,
Columbiadoria hallii,
Columnea ambigua,
Columnea scandens,
Colutea arborescens,
Colutea istria,
Colutea media,
Comandra umbellata,
Comarostaphylis diversifolia,
Comarum palustre,
Combretum grandiflorum,
Combretum hereroense,
Combretum imberbe,
Combretum obovatum,
Combretum paniculatum,
Combretum tetralophum,
Commelina benghalensis,
Commelina caroliniana,
Commelina coelestis,
Commelina communis,
Commelina dianthifolia,
Commelina diffusa,
Commelina erecta,
Commelina forskaolii,
Commelina latifolia,
Commelina nigritana,
Commelina rufipes,
Commelina tuberosa,
Commelina virginica,
Commersonia bartramia,
Commiphora habessinica,
Commiphora opobalsamum,
Comocladia cuneata,
Comocladia dentata,
Comocladia dodonaea,
Comocladia glabra,
Comparettia falcata,
Comptonia peregrina,
Conardia compacta,
Condalia correllii,
Condalia ericoides,
Condalia globosa,
Condalia hookeri,
Condalia mexicana,
Condalia spathulata,
Condalia velutina,
Condalia viridis,
Condalia warnockii,
Condylidium iresinoides,
Congea tomentosa,
Conicosia pugioniformis,
Conimitella williamsii,
Coniocybe gracilescens,
Coniogramme pilosa,
Conioselinum chinense,
Conioselinum gmelinii,
Conioselinum mexicanum,
Conioselinum scopulorum,
Conium maculatum,
Connarus semidecandrus,
Conocarpus erectus,
Conocephalum conicum,
Conoclinium betonicifolium,
Conoclinium coelestinum,
Conoclinium greggii,
Conopholis alpina,
Conopholis americana,
Conostegia rufescens,
Conostomum tetragonum,
Conotrema urceolatum,
Conradina canescens,
Conradina etonia,
Conradina glabra,
Conradina grandiflora,
Conradina verticillata,
Conringia orientalis,
Consolea corallicola,
Consolea moniliformis,
Consolea nashii,
Consolea rubescens,
Consolida ajacis,
Consolida orientalis,
Consolida pubescens,
Consolida regalis,
Consolida tenuissima,
Constancea nevinii,
Convallaria majalis,
Convallaria majuscula,
Convolvulus althaeoides,
Convolvulus arvensis,
Convolvulus equitans,
Convolvulus erubescens,
Convolvulus nodiflorus,
Convolvulus pilosellifolius,
Convolvulus scammonia,
Convolvulus tricolor,
Convolvulus wallichianus,
Conyza bonariensis,
Conyza canadensis,
Conyza floribunda,
Conyza laevigata,
Conyza primulifolia,
Conyza ramosissima,
Cooperia drummondii,
Cooperia jonesii,
Cooperia pedunculata,
Cooperia smallii,
Cooperia traubii,
Copaifera langsdorffii,
Copaifera multijuga,
Copaifera officinalis,
Copernicia alba,
Copernicia prunifera,
Coprosma cymosa,
Coprosma elliptica,
