Botanical Name,
Bacopa repens,
Bacopa rotundifolia,
Bacopa stricta,
Bactris gasipaes,
Bactris guineensis,
Bactrospora brevispora,
Bactrospora brodoi,
Bactrospora clementis,
Bactrospora denticulata,
Bactrospora dryina,
Bactrospora macrospora,
Bactrospora mesospora,
Bactrospora myriadea,
Bactrospora patellarioides,
Bactrospora spiralis,
Badusa palauensis,
Baeckea frutescens,
Baeckea virgata,
Baeomyces carneus,
Baeomyces placophyllus,
Baeomyces rufus,
Bahia absinthifolia,
Bahia bigelovii,
Bahia biternata,
Bahia dissecta,
Bahia pedata,
Bahia schaffneri,
Baileya multiradiata,
Baileya pauciradiata,
Baileya pleniradiata,
Baillonella toxisperma,
Balanites aegyptiacus,
Balanites maughamii,
Balanophora fungosa,
Balanophora indica,
Baldellia ranunculoides,
Balduina angustifolia,
Balduina atropurpurea,
Balduina uniflora,
Ballota nigra,
Balsamorhiza bonseri,
Balsamorhiza careyana,
Balsamorhiza deltoidea,
Balsamorhiza hookeri,
Balsamorhiza incana,
Balsamorhiza lanata,
Balsamorhiza macrolepis,
Balsamorhiza macrophylla,
Balsamorhiza rosea,
Balsamorhiza sagittata,
Balsamorhiza sericea,
Balsamorhiza serrata,
Balsamorhiza terebinthacea,
Balsamorhiza tomentosa,
Baltimora recta,
Bambusa arundinacea,
Bambusa bambos,
Bambusa beecheyana,
Bambusa blumeana,
Bambusa longifolia,
Bambusa longispiculata,
Bambusa multiplex,
Bambusa oldhamii,
Bambusa polymorpha,
Bambusa textilis,
Bambusa tulda,
Bambusa tuldoides,
Bambusa vulgaris,
Banara portoricensis,
Banara vanderbiltii,
Banisteriopsis caapi,
Banisteriopsis lucida,
Banksia ashbyi,
Banksia ericifolia,
Banksia integrifolia,
Banksia marginata,
Banksia spinulosa,
Baphia nitida,
Baptisia alba,
Baptisia albescens,
Baptisia arachnifera,
Baptisia australis,
Baptisia bicolor,
Baptisia bracteata,
Baptisia bushii,
Baptisia calycosa,
Baptisia cinerea,
