Botanical Name,
Citrofortunella microcarpa,
Citroncirus webberi,
Citrullus colocynthis,
Citrullus lanatus,
Citrus aurantiifolia,
Citrus aurantium,
Citrus hystrix,
Citrus jambhiri,
Citrus limetta,
Citrus limon,
Citrus limonia,
Citrus macroptera,
Citrus maxima,
Citrus medica,
Citrus nobilis,
Citrus paradisi,
Citrus reticulata,
Citrus sinensis,
Citrus tachibana,
Citrus tangelo,
Cladidium bolanderi,
Cladina arbuscula,
Cladina ciliata,
Cladina conspicua,
Cladina evansii,
Cladina mitis,
Cladina portentosa,
Cladina pseudoevansii,
Cladina rangiferina,
Cladina sandstedei,
Cladina stellaris,
Cladina stygia,
Cladina submitis,
Cladina subtenuis,
Cladina terrae-novae,
Cladium californicum,
Cladium colocasia,
Cladium mariscoides,
Cladium mariscus,
Cladonia abbreviatula,
Cladonia acuminata,
Cladonia alaskana,
Cladonia albonigra,
Cladonia alinii,
Cladonia amaurocraea,
Cladonia andereggii,
Cladonia anitae,
Cladonia apodocarpa,
Cladonia artuata,
Cladonia asahinae,
Cladonia atlantica,
Cladonia bacilliformis,
Cladonia beaumontii,
Cladonia bellidiflora,
Cladonia borealis,
Cladonia boryi,
Cladonia botryocarpa,
Cladonia botrytes,
Cladonia brevis,
Cladonia buckii,
Cladonia caespiticia,
Cladonia cariosa,
Cladonia carneola,
Cladonia caroliniana,
Cladonia cenotea,
Cladonia cervicornis,
Cladonia chlorophaea,
Cladonia coccifera,
Cladonia coniocraea,
Cladonia conista,
Cladonia cornuta,
Cladonia crispata,
Cladonia cristatella,
Cladonia cryptochlorophaea,
Cladonia cyanipes,
Cladonia cylindrica,
Cladonia dactylota,
Cladonia dahliana,
Cladonia decorticata,
Cladonia deformis,
Cladonia didyma,
Cladonia digitata,
Cladonia dimorpha,
Cladonia dimorphoclada,
Cladonia ecmocyna,
Cladonia extracorticata,
Cladonia farinacea,
Cladonia fimbriata,
Cladonia firma,
Cladonia floerkeana,
Cladonia floridana,
Cladonia furcata,
Cladonia glauca,
Cladonia graciliformis,
Cladonia gracilis,
Cladonia granulans,
Cladonia grayi,
Cladonia homosekikaica,
Cladonia humilis,
Cladonia hypoxantha,
Cladonia imbricaria,
Cladonia incrassata,
Cladonia kanewskii,
Cladonia labradorica,
Cladonia leporina,
Cladonia luteoalba,
Cladonia macilenta,
Cladonia macroceras,
Cladonia macrophylla,
Cladonia macrophyllodes,
Cladonia magyarica,
Cladonia mateocyatha,
Cladonia maxima,
Cladonia merochlorophaea,
Cladonia metacorallifera,
Cladonia multiformis,
Cladonia nana,
Cladonia nipponica,
Cladonia norvegica,
Cladonia novochlorophaea,
Cladonia ochrochlora,
Cladonia pachycladodes,
Cladonia parasitica,
Cladonia perforata,
Cladonia perlomera,
Cladonia peziziformis,
Cladonia phyllophora,
Cladonia piedmontensis,
Cladonia pleurota,
Cladonia pocillum,
Cladonia polycarpia,
Cladonia polycarpoides,
Cladonia poroscypha,
Cladonia prolifica,
Cladonia prostrata,
Cladonia psoromica,
Cladonia pulvinella,
Cladonia pyxidata,
Cladonia ramulosa,
Cladonia rappii,
Cladonia ravenelii,
Cladonia rei,
Cladonia robbinsii,
Cladonia santensis,
Cladonia scabriuscula,
Cladonia schofieldii,
Cladonia simulata,
Cladonia singularis,
Cladonia sobolescens,
Cladonia squamosa,
Cladonia strepsilis,
Cladonia stricta,
Cladonia subfurcata,
Cladonia subradiata,
Cladonia subsetacea,
Cladonia subsquamosa,
Cladonia subulata,
Cladonia sulphurina,
Cladonia symphycarpa,
Cladonia thiersii,
Cladonia thomsonii,
Cladonia transcendens,
Cladonia turgida,
Cladonia umbricola,
Cladonia uncialis,
Cladonia verruculosa,
Cladonia wainioi,
Cladopodiella fluitans,
Cladopodiella francisci,
Cladoraphis cyperoides,
Cladrastis kentukea,
Claopodium bolanderi,
Claopodium crispifolium,
Claopodium pellucinerve,
Claopodium whippleanum,
Claoxylon fallax,
Claoxylon longiracemosum,
Claoxylon marianum,
Claoxylon sandwicense,
Clappertonia ficifolia,
Clappertonia polyandra,
Clappia suaedifolia,
Clarkia affinis,
Clarkia amoena,
Clarkia arcuata,
Clarkia australis,
Clarkia biloba,
Clarkia borealis,
Clarkia bottae,
Clarkia breweri,
Clarkia concinna,
Clarkia cylindrica,
Clarkia davyi,
Clarkia delicata,
Clarkia dudleyana,
Clarkia epilobioides,
Clarkia exilis,
Clarkia franciscana,
Clarkia gracilis,
Clarkia heterandra,
Clarkia imbricata,
Clarkia jolonensis,
Clarkia lassenensis,
Clarkia lewisii,
Clarkia lingulata,
Clarkia mildrediae,
Clarkia modesta,
Clarkia mosquinii,
Clarkia prostrata,
Clarkia pulchella,
Clarkia purpurea,
Clarkia rhomboidea,
Clarkia rostrata,
Clarkia rubicunda,
Clarkia similis,
Clarkia speciosa,
Clarkia springvillensis,
Clarkia stellata,
Clarkia tembloriensis,
Clarkia unguiculata,
Clarkia virgata,
Clarkia williamsonii,
Clarkia xantiana,
Clasmatodon parvulus,
Clathroporina isidiifera,
Clathroporina subpungens,
Clathroporina tetracerae,
Clausena dentata,
Clausena lansium,
Clauzadea immersa,
Clauzadea monticola,
Clauzadeana macula,
Claytonia acutifolia,
Claytonia arctica,
Claytonia arenicola,
Claytonia caroliniana,
Claytonia cordifolia,
Claytonia eschscholtzii,
Claytonia exigua,
Claytonia flava,
Claytonia gypsophiloides,
Claytonia heterophylla,
Claytonia lanceolata,
Claytonia megarhiza,
Claytonia multiscapa,
Claytonia nevadensis,
Claytonia ogilviensis,
Claytonia palustris,
Claytonia parviflora,
Claytonia perfoliata,
