Botanical Name,
Lomatium piperi,
Lomatium quintuplex,
Lomatium ravenii,
Lomatium repostum,
Lomatium rigidum,
Lomatium rollinsii,
Lomatium roseanum,
Lomatium salmoniflorum,
Lomatium sandbergii,
Lomatium scabrum,
Lomatium serpentinum,
Lomatium shevockii,
Lomatium simplex,
Lomatium stebbinsii,
Lomatium suksdorfii,
Lomatium tamanitchii,
Lomatium tarantuloides,
Lomatium thompsonii,
Lomatium torreyi,
Lomatium tracyi,
Lomatium triternatum,
Lomatium tuberosum,
Lomatium utriculatum,
Lomatium vaginatum,
Lomatium watsonii,
Lomatogonium rotatum,
Lonchitis hirsuta,
Lonchocarpus cyanescens,
Lonchocarpus domingensis,
Lonchocarpus glaucifolius,
Lonchocarpus heptaphyllus,
Lonchocarpus nicou,
Lonchocarpus nitidus,
Lonchocarpus punctatus,
Lonchocarpus urucu,
Lonchocarpus utilis,
Lonicera albiflora,
Lonicera alpigena,
Lonicera arizonica,
Lonicera bella,
Lonicera caerulea,
Lonicera canadensis,
Lonicera caprifolium,
Lonicera chrysantha,
Lonicera ciliosa,
Lonicera conjugialis,
Lonicera demissa,
Lonicera dioica,
Lonicera emphyllocalyx,
Lonicera etrusca,
Lonicera ferdinandi,
Lonicera flava,
Lonicera floribunda,
Lonicera fragrantissima,
Lonicera gracilipes,
Lonicera heckrottii,
Lonicera henryi,
Lonicera heterophylla,
Lonicera hirsuta,
Lonicera hispidula,
Lonicera interrupta,
Lonicera involucrata,
Lonicera japonica,
Lonicera korolkowii,
Lonicera maackii,
Lonicera maximowiczii,
Lonicera minutiflora,
Lonicera morrowii,
Lonicera nervosa,
Lonicera nitida,
Lonicera notha,
Lonicera oblongifolia,
Lonicera periclymenum,
Lonicera pileata,
Lonicera praeflorens,
Lonicera reticulata,
Lonicera ruprechtiana,
Lonicera saccata,
Lonicera salicifolia,
Lonicera sempervirens,
Lonicera standishii,
Lonicera subspicata,
Lonicera tatarica,
Lonicera tatsienensis,
Lonicera utahensis,
Lonicera villosa,
Lonicera xylosteoides,
Lonicera xylosteum,
Lopadium augustini,
Lopadium coralloideum,
Lopadium disciforme,
Lopadium dodgei,
Lopadium pezizoideum,
Lopezaria versicolor,
Lopezia coronata,
Lophatherum gracile,
Lophiola aurea,
Lophocolea apalachicola,
Lophocolea appalachiana,
Lophocolea bidentata,
Lophocolea heterophylla,
Lophocolea martiana,
Lophocolea minor,
Lophocolea muricata,
Lopholejeunea muelleriana,
Lopholejeunea subfusca,
Lophophora williamsii,
Lophopyxis maingayi,
Lophosoria quadripinnata,
Lophospermum erubescens,
Lophostemon confertus,
Lophozia alboviridis,
Lophozia ascendens,
Lophozia badensis,
Lophozia bantriensis,
Lophozia bicrenata,
Lophozia capitata,
Lophozia collaris,
Lophozia debiliformis,
Lophozia decolorans,
Lophozia ehrhartiana,
Lophozia elongata,
Lophozia excisa,
Lophozia gillmanii,
Lophozia grandiretis,
Lophozia groenlandica,
Lophozia guttulata,
Lophozia heterocolpos,
Lophozia heteromorpha,
Lophozia holmenianum,
Lophozia hyperarctica,
Lophozia incisa,
Lophozia latifolia,
Lophozia laxa,
Lophozia longidens,
Lophozia obtusa,
Lophozia pellucida,
Lophozia perssonii,
Lophozia polaris,
Lophozia rubrigemma,
Lophozia rufescens,
Lophozia rutheana,
Lophozia savicziae,
Lophozia subapiculata,
Lophozia sudetica,
Lophozia ventricosa,
Lophozia wenzelii,
Lorentziella imbricata,
Lotononis angolensis,
Lotononis azurea,
Lotononis bainesii,
Lotononis listii,
Lotus aboriginus,
Lotus alamosanus,
Lotus alpinus,
Lotus angustissimus,
