Botanical Name,
Galax urceolata,
Galeandra beyrichii,
Galeandra bicarinata,
Galearis spectabilis,
Galega lindblomii,
Galega officinalis,
Galenia pubescens,
Galenia secunda,
Galeopsis angustifolia,
Galeopsis bifida,
Galeopsis ladanum,
Galeopsis pubescens,
Galeopsis segetum,
Galeopsis speciosa,
Galeopsis tetrahit,
Galinsoga parviflora,
Galinsoga quadriradiata,
Galinsoga urticifolia,
Galium album,
Galium ambiguum,
Galium andrewsii,
Galium angustifolium,
Galium aparine,
Galium argense,
Galium aristatum,
Galium arkansanum,
Galium asprellum,
Galium bermudense,
Galium bifolium,
Galium bolanderi,
Galium boreale,
Galium brevipes,
Galium buxifolium,
Galium californicum,
Galium catalinense,
Galium circaezans,
Galium clementis,
Galium cliftonsmithii,
Galium collomiae,
Galium coloradoense,
Galium concinnum,
Galium correllii,
Galium desereticum,
Galium divaricatum,
Galium emeryense,
Galium fendleri,
Galium glabrescens,
Galium glaucum,
Galium grande,
Galium grayanum,
Galium hallii,
Galium hardhamiae,
Galium hilendiae,
Galium hispidulum,
Galium humifusum,
Galium hypotrichium,
Galium jepsonii,
Galium johnstonii,
Galium kamtschaticum,
Galium labradoricum,
Galium lanceolatum,
Galium latifolium,
Galium magnifolium,
Galium matthewsii,
Galium mexicanum,
Galium microphyllum,
Galium mollugo,
Galium multiflorum,
Galium munzii,
Galium murale,
Galium muricatum,
Galium nuttallii,
Galium obtusum,
Galium odoratum,
Galium oreganum,
Galium orizabense,
Galium palustre,
Galium parishii,
Galium parisiense,
Galium pilosum,
Galium pomeranicum,
Galium porrigens,
Galium proliferum,
Galium rubioides,
Galium saxatile,
Galium schultesii,
Galium serpenticum,
Galium sparsiflorum,
Galium stellatum,
Galium sylvaticum,
Galium texense,
Galium tinctorium,
Galium tricornutum,
Galium trifidum,
Galium triflorum,
Galium uliginosum,
Galium uncinulatum,
Galium uniflorum,
Galium verrucosum,
Galium verum,
Galium virgatum,
Galium watsonii,
Galium wrightii,
Galphimia angustifolia,
Galphimia elegans,
Galphimia glauca,
Galphimia gracilis,
Gambelia speciosa,
Gamochaeta americana,
Gamochaeta argyrinea,
Gamochaeta chionesthes,
Gamochaeta coarctata,
Gamochaeta falcata,
Gamochaeta pensylvanica,
Gamochaeta purpurea,
Gamochaeta simplicicaulis,
Gamochaeta sphacilata,
Gamochaeta ustulata,
Garberia heterophylla,
Garcia nutans,
Garcinia dulcis,
Garcinia hanburyi,
Garcinia hessii,
Garcinia indica,
Garcinia kola,
Garcinia lateriflora,
Garcinia livingstonei,
Garcinia mangostana,
Garcinia matudae,
Garcinia multiflora,
Garcinia myrtifolia,
Garcinia portoricensis,
Garcinia rumiyo,
Garcinia xanthochymus,
Gardenia brighamii,
Gardenia jasminoides,
Gardenia mannii,
Gardenia remyi,
Gardenia taitensis,
Gardenia thunbergia,
Gardenia volkensii,
Garnotia stricta,
Garrya buxifolia,
Garrya congdonii,
Garrya elliptica,
Garrya fadyenia,
Garrya flavescens,
Garrya fremontii,
Garrya ovata,
Garrya veatchii,
Garrya wrightii,
Gastridium phleoides,
Gaudinia fragilis,
Gaultheria hispidula,
Gaultheria humifusa,
Gaultheria miqueliana,
Gaultheria ovatifolia,
Gaultheria procumbens,
Gaultheria shallon,
Gaura angustifolia,
Gaura biennis,
Gaura boquillensis,
Gaura brachycarpa,
Gaura calcicola,
Gaura coccinea,
Gaura demareei,
Gaura drummondii,
Gaura filipes,
Gaura hexandra,
Gaura lindheimeri,
Gaura longiflora,
Gaura macrocarpa,
Gaura mckelveyae,
Gaura neomexicana,
Gaura parviflora,
Gaura sinuata,
Gaura suffulta,
Gaura triangulata,
Gaussia attenuata,
Gaylussacia baccata,
Gaylussacia brachycera,
Gaylussacia dumosa,
Gaylussacia frondosa,
Gaylussacia mosieri,
Gaylussacia nana,
Gaylussacia tomentosa,
Gaylussacia ursina,
Gayophytum decipiens,
Gayophytum diffusum,
Gayophytum eriospermum,
Gayophytum heterozygum,
Gayophytum humile,
Gayophytum oligospermum,
Gayophytum racemosum,
Gayophytum ramosissimum,
Gazania linearis,
Gazania rigens,
Geheebia gigantea,
Gelsemium rankinii,
Gelsemium sempervirens,
Geniostoma micranthum,
Geniostoma rupestre,
Genipa americana,
Genista aetnensis,
Genista canariensis,
Genista linifolia,
Genista maderensis,
Genista monspessulana,
Genista stenopetala,
Genista tinctoria,
Genista tridentata,
Genistidium dumosum,
Gentiana acaulis,
Gentiana affinis,
Gentiana alba,
Gentiana algida,
Gentiana andrewsii,
Gentiana austromontana,
Gentiana autumnalis,
Gentiana billingtonii,
Gentiana calycosa,
Gentiana catesbaei,
Gentiana clausa,
Gentiana cruciata,
Gentiana curtisii,
Gentiana decora,
Gentiana douglasiana,
Gentiana fremontii,
Gentiana glauca,
Gentiana grandilacustris,
Gentiana linearis,
Gentiana lutea,
Gentiana newberryi,
Gentiana nivalis,
Gentiana pallidocyanea,
Gentiana parryi,
Gentiana pennelliana,
Gentiana platypetala,
Gentiana plurisetosa,
Gentiana prostrata,
Gentiana puberulenta,
Gentiana rubricaulis,
Gentiana saponaria,
Gentiana sceptrum,
Gentiana septemfida,
Gentiana setigera,
Gentiana verna,
Gentiana villosa,
Gentianella amarella,
Gentianella aurea,
